Sloped Greenhouse Wall Right,Structures,100,438,PrimalItemStructure_GreenhouseWall_Sloped_Right_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Greenhouse/PrimalItemStructure_GreenhouseWall_Sloped_Right.PrimalItemStructure_GreenhouseWall_Sloped_Right'
Sloped Metal Roof,Structures,100,399,PrimalItemStructure_MetalRoof_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Roofs/Metal/PrimalItemStructure_MetalRoof.PrimalItemStructure_MetalRoof'
Sloped Metal Wall Left,Structures,100,400,PrimalItemStructure_MetalWall_Sloped_Left_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Roofs/Metal/PrimalItemStructure_MetalWall_Sloped_Left.PrimalItemStructure_MetalWall_Sloped_Left'
Sloped Metal Wall Right,Structures,100,401,PrimalItemStructure_MetalWall_Sloped_Right_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Roofs/Metal/PrimalItemStructure_MetalWall_Sloped_Right.PrimalItemStructure_MetalWall_Sloped_Right'
Sloped Stone Roof,Structures,100,396,PrimalItemStructure_StoneRoof_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Roofs/Stone/PrimalItemStructure_StoneRoof.PrimalItemStructure_StoneRoof'
Sloped Stone Wall Left,Structures,100,397,PrimalItemStructure_StoneWall_Sloped_Left_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Roofs/Stone/PrimalItemStructure_StoneWall_Sloped_Left.PrimalItemStructure_StoneWall_Sloped_Left'
Sloped Stone Wall Right,Structures,100,398,PrimalItemStructure_StoneWall_Sloped_Right_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Roofs/Stone/PrimalItemStructure_StoneWall_Sloped_Right.PrimalItemStructure_StoneWall_Sloped_Right'
Sloped Tek Roof,Structures,100,-,PrimalItemStructure_TekRoof_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekRoof.PrimalItemStructure_TekRoof'
Sloped Tek Wall Left,Structures,100,-,PrimalItemStructure_TekWall_Sloped_Left_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekWall_Sloped_Left.PrimalItemStructure_TekWall_Sloped_Left'
Sloped Tek Wall Right,Structures,100,-,PrimalItemStructure_TekWall_Sloped_Right_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekWall_Sloped_Right.PrimalItemStructure_TekWall_Sloped_Right'
Sloped Thatch Roof,Structures,100,390,PrimalItemStructure_ThatchRoof_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Roofs/Thatch/PrimalItemStructure_ThatchRoof.PrimalItemStructure_ThatchRoof'
Sloped Thatch Wall Left,Structures,100,391,PrimalItemStructure_ThatchWall_Sloped_Left_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Roofs/Thatch/PrimalItemStructure_ThatchWall_Sloped_Left.PrimalItemStructure_ThatchWall_Sloped_Left'
Sloped Thatch Wall Right,Structures,100,392,PrimalItemStructure_ThatchWall_Sloped_Right_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Roofs/Thatch/PrimalItemStructure_ThatchWall_Sloped_Right.PrimalItemStructure_ThatchWall_Sloped_Right'
Sloped Wood Wall Left,Structures,100,394,PrimalItemStructure_WoodWall_Sloped_Left_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Roofs/Wood/PrimalItemStructure_WoodWall_Sloped_Left.PrimalItemStructure_WoodWall_Sloped_Left'
Sloped Wood Wall Right,Structures,100,395,PrimalItemStructure_WoodWall_Sloped_Right_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Roofs/Wood/PrimalItemStructure_WoodWall_Sloped_Right.PrimalItemStructure_WoodWall_Sloped_Right'
Sloped Wooden Roof,Structures,100,393,PrimalItemStructure_WoodRoof_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Roofs/Wood/PrimalItemStructure_WoodRoof.PrimalItemStructure_WoodRoof'
Small Crop Plot,Structures,100,129,PrimalItemStructure_CropPlot_Small_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_CropPlot_Small.PrimalItemStructure_CropPlot_Small'
Small Elevator Platform,Structures,1,-,PrimalItemStructure_ElevatorPlatformSmall_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/BuildingBases/PrimalItemStructure_ElevatorPlatformSmall.PrimalItemStructure_ElevatorPlatformSmall'
Small Taxidermy Base,Structures,100,-,PrimalItemStructure_TaxidermyBase_Small_C,Blueprint'/Game/Extinction/CoreBlueprints/Items/PrimalItemStructure_TaxidermyBase_Small.PrimalItemStructure_TaxidermyBase_Small'
Small Wood Elevator Platform,Structures,100,-,PrimalItemStructure_WoodElevatorPlatform_Small_C,Blueprint'/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorPlatform_Small.PrimalItemStructure_WoodElevatorPlatform_Small'
Smithy,Structures,100,125,PrimalItemStructure_AnvilBench_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_AnvilBench.PrimalItemStructure_AnvilBench'
Spider Flag,Structures,100,280,PrimalItemStructure_Flag_Spider_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_Flag_Spider.PrimalItemStructure_Flag_Spider'
Standing Torch,Structures,3,40,PrimalItemStructure_StandingTorch_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_StandingTorch.PrimalItemStructure_StandingTorch'
Stone Ceiling,Structures,100,311,PrimalItemStructure_StoneCeiling_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Stone/PrimalItemStructure_StoneCeiling.PrimalItemStructure_StoneCeiling'
Stone Cliff Platform,Structures,3,-,PrimalItemStructure_Stone_CliffPlatform_C,Blueprint'/Game/Aberration/Structures/CliffPlatforms/Stone_CliffPlatform/PrimalItemStructure_Stone_CliffPlatform.PrimalItemStructure_Stone_CliffPlatform'
Stone Dinosaur Gateway,Structures,100,316,PrimalItemStructure_StoneGateframe_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Stone/PrimalItemStructure_StoneGateframe.PrimalItemStructure_StoneGateframe'
Stone Doorframe,Structures,100,318,PrimalItemStructure_StoneWallWithDoor_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Stone/PrimalItemStructure_StoneWallWithDoor.PrimalItemStructure_StoneWallWithDoor'
Stone Double Doorframe,Structures,100,459,PrimalItemStructure_DoubleDoorframe_Stone_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Doorframes_Double/Stone/PrimalItemStructure_DoubleDoorframe_Stone.PrimalItemStructure_DoubleDoorframe_Stone'
Stone Fence Foundation,Structures,100,306,PrimalItemStructure_StoneFenceFoundation_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Stone/PrimalItemStructure_StoneFenceFoundation.PrimalItemStructure_StoneFenceFoundation'
Stone Fence Support,Structures,100,464,PrimalItemStructure_FenceSupport_Stone_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/FenceSupports/Stone/PrimalItemStructure_FenceSupport_Stone.PrimalItemStructure_FenceSupport_Stone'
Stone Fireplace,Structures,3,-,PrimalItemStructure_Fireplace_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_Fireplace.PrimalItemStructure_Fireplace'
Stone Foundation,Structures,100,314,PrimalItemStructure_StoneFloor_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Stone/PrimalItemStructure_StoneFloor.PrimalItemStructure_StoneFloor'
Stone Hatchframe,Structures,100,312,PrimalItemStructure_StoneCeilingWithTrapdoor_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Stone/PrimalItemStructure_StoneCeilingWithTrapdoor.PrimalItemStructure_StoneCeilingWithTrapdoor'
Stone Irrigation Pipe - Flexible,Structures,100,473,PrimalItemStructure_PipeFlex_Stone_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Pipes/Flex/Stone/PrimalItemStructure_PipeFlex_Stone.PrimalItemStructure_PipeFlex_Stone'
Stone Irrigation Pipe - Inclined,Structures,100,111,PrimalItemStructure_StonePipeIncline_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Pipes/PrimalItemStructure_StonePipeIncline.PrimalItemStructure_StonePipeIncline'
Stone Irrigation Pipe - Intake,Structures,100,109,PrimalItemStructure_StonePipeIntake_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Pipes/PrimalItemStructure_StonePipeIntake.PrimalItemStructure_StonePipeIntake'
Stone Irrigation Pipe - Intersection,Structures,100,112,PrimalItemStructure_StonePipeIntersection_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Pipes/PrimalItemStructure_StonePipeIntersection.PrimalItemStructure_StonePipeIntersection'
Stone Irrigation Pipe - Straight,Structures,100,110,PrimalItemStructure_StonePipeStraight_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Pipes/PrimalItemStructure_StonePipeStraight.PrimalItemStructure_StonePipeStraight'
Stone Irrigation Pipe - Tap,Structures,100,114,PrimalItemStructure_StonePipeTap_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Pipes/PrimalItemStructure_StonePipeTap.PrimalItemStructure_StonePipeTap'
Stone Irrigation Pipe - Vertical,Structures,100,113,PrimalItemStructure_StonePipeVertical_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Pipes/PrimalItemStructure_StonePipeVertical.PrimalItemStructure_StonePipeVertical'
Stone Pillar,Structures,100,317,PrimalItemStructure_StonePillar_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Stone/PrimalItemStructure_StonePillar.PrimalItemStructure_StonePillar'
Stone Railing,Structures,100,-,PrimalItemStructure_StoneRailing_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Stone/PrimalItemStructure_StoneRailing.PrimalItemStructure_StoneRailing'
Stone Staircase,Structures,100,-,PrimalItemStructure_StoneStairs_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Stone/PrimalItemStructure_StoneStairs.PrimalItemStructure_StoneStairs'
Stone Stairs,Structures,100,476,PrimalItemStructure_Ramp_Stone_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Ramps/Stone/PrimalItemStructure_Ramp_Stone.PrimalItemStructure_Ramp_Stone'
Stone Triangle Ceiling,Structures,100,482,PrimalItemStructure_TriCeiling_Stone_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Ceilings/Triangle/Stone/PrimalItemStructure_TriCeiling_Stone.PrimalItemStructure_TriCeiling_Stone'
Stone Triangle Foundation,Structures,100,487,PrimalItemStructure_TriFoundation_Stone_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Foundations/Triangle/Stone/PrimalItemStructure_TriFoundation_Stone.PrimalItemStructure_TriFoundation_Stone'
Stone Triangle Roof,Structures,100,493,PrimalItemStructure_TriRoof_Stone_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Roofs_Tri/Stone/PrimalItemStructure_TriRoof_Stone.PrimalItemStructure_TriRoof_Stone'
Stone Wall,Structures,100,307,PrimalItemStructure_StoneWall_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Stone/PrimalItemStructure_StoneWall.PrimalItemStructure_StoneWall'
Stone Windowframe,Structures,100,319,PrimalItemStructure_StoneWallWithWindow_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Stone/PrimalItemStructure_StoneWallWithWindow.PrimalItemStructure_StoneWallWithWindow'
Storage Box,Structures,100,104,PrimalItemStructure_StorageBox_Small_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_StorageBox_Small.PrimalItemStructure_StorageBox_Small'
Straight Electrical Cable,Structures,100,190,PrimalItemStructure_PowerCableStraight_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Pipes/PrimalItemStructure_PowerCableStraight.PrimalItemStructure_PowerCableStraight'
Tek Bridge,Structures,100,-,PrimalItemStructure_TekBridge_C,Blueprint'/Game/Extinction/Structures/TekBridge/PrimalItemStructure_TekBridge.PrimalItemStructure_TekBridge'
Tek Catwalk,Structures,100,-,PrimalItemStructure_TekCatwalk_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekCatwalk.PrimalItemStructure_TekCatwalk'
Tek Ceiling,Structures,100,-,PrimalItemStructure_TekCeiling_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekCeiling.PrimalItemStructure_TekCeiling'
Tek Dedicated Storage,Structures,100,449,PrimalItemStructure_DedicatedStorage_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Misc/DedicatedStorage/PrimalItemStructure_DedicatedStorage.PrimalItemStructure_DedicatedStorage'
Tek Dinosaur Gate,Structures,100,-,PrimalItemStructure_TekGate_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekGate.PrimalItemStructure_TekGate'
Tek Dinosaur Gateway,Structures,100,-,PrimalItemStructure_TekGateframe_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekGateframe.PrimalItemStructure_TekGateframe'
Tek Door,Structures,100,-,PrimalItemStructure_TekDoor_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekDoor.PrimalItemStructure_TekDoor'
Tek Doorframe,Structures,100,-,PrimalItemStructure_TekWallWithDoor_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekWallWithDoor.PrimalItemStructure_TekWallWithDoor'
Tek Double Door,Structures,100,454,PrimalItemStructure_DoubleDoor_Tek_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Doors/Doors_Double/Tek/PrimalItemStructure_DoubleDoor_Tek.PrimalItemStructure_DoubleDoor_Tek'
Tek Double Doorframe,Structures,100,460,PrimalItemStructure_DoubleDoorframe_Tek_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Doorframes_Double/Tek/PrimalItemStructure_DoubleDoorframe_Tek.PrimalItemStructure_DoubleDoorframe_Tek'
Tek Fence Foundation,Structures,100,-,PrimalItemStructure_TekFenceFoundation_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekFenceFoundation.PrimalItemStructure_TekFenceFoundation'
Tek Fence Support,Structures,100,465,PrimalItemStructure_FenceSupport_Tek_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/FenceSupports/Tek/PrimalItemStructure_FenceSupport_Tek.PrimalItemStructure_FenceSupport_Tek'
Tek Forcefield,Structures,1,-,PrimalItemStructure_TekShield_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_TekShield.PrimalItemStructure_TekShield'
Tek Foundation,Structures,100,-,PrimalItemStructure_TekFloor_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekFloor.PrimalItemStructure_TekFloor'
Tek Generator,Structures,1,-,PrimalItemStructure_TekGenerator_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_TekGenerator.PrimalItemStructure_TekGenerator'
Tek Hatchframe,Structures,100,-,PrimalItemStructure_TekCeilingWithTrapdoor_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekCeilingWithTrapdoor.PrimalItemStructure_TekCeilingWithTrapdoor'
Tek Jump Pad,Structures,1,-,PrimalItemStructure_TekJumpPad_C,Blueprint'/Game/Genesis/Structures/TekJumpPad/PrimalItemStructure_TekJumpPad.PrimalItemStructure_TekJumpPad'
Tek Ladder,Structures,100,-,PrimalItemStructure_TekLadder_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekLadder.PrimalItemStructure_TekLadder'
Tek Light,Structures,100,-,PrimalItemStructure_TekLight_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_TekLight.PrimalItemStructure_TekLight'
Tek Pillar,Structures,100,-,PrimalItemStructure_TekPillar_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekPillar.PrimalItemStructure_TekPillar'
Tek Railing,Structures,100,-,PrimalItemStructure_TekRailing_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekRailing.PrimalItemStructure_TekRailing'
Tek Ramp,Structures,100,-,PrimalItemStructure_TekRamp_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekRamp.PrimalItemStructure_TekRamp'
Tek Replicator,Structures,1,-,PrimalItemStructure_TekReplicator_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_TekReplicator.PrimalItemStructure_TekReplicator'
Tek Sensor,Structures,1,-,PrimalItemStructure_TekAlarm_C,Blueprint'/Game/Genesis/Structures/TekAlarm/PrimalItemStructure_TekAlarm.PrimalItemStructure_TekAlarm'
Tek Sleeping Pod,Structures,3,-,PrimalItemStructure_Bed_Tek_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_Bed_Tek.PrimalItemStructure_Bed_Tek'
Tek Staircase,Structures,100,-,PrimalItemStructure_TekStairs_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekStairs.PrimalItemStructure_TekStairs'
Tek Stairs,Structures,100,477,PrimalItemStructure_Ramp_Tek_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Ramps/Tek/PrimalItemStructure_Ramp_Tek.PrimalItemStructure_Ramp_Tek'
Tek Teleporter,Structures,1,-,PrimalItemStructure_TekTeleporter_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_TekTeleporter.PrimalItemStructure_TekTeleporter'
Tek Transmitter,Structures,1,-,PrimalItemStructure_TekTransmitter_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_TekTransmitter.PrimalItemStructure_TekTransmitter'
Tek Trapdoor,Structures,100,-,PrimalItemStructure_TekTrapdoor_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekTrapdoor.PrimalItemStructure_TekTrapdoor'
Tek Triangle Ceiling,Structures,100,483,PrimalItemStructure_TriCeiling_Tek_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Ceilings/Triangle/Tek/PrimalItemStructure_TriCeiling_Tek.PrimalItemStructure_TriCeiling_Tek'
Tek Triangle Foundation,Structures,100,488,PrimalItemStructure_TriFoundation_Tek_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Foundations/Triangle/Tek/PrimalItemStructure_TriFoundation_Tek.PrimalItemStructure_TriFoundation_Tek'
Tek Triangle Roof,Structures,100,494,PrimalItemStructure_TriRoof_Tek_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Roofs_Tri/Tek/PrimalItemStructure_TriRoof_Tek.PrimalItemStructure_TriRoof_Tek'
Tek Trough,Structures,1,-,PrimalItemStructure_TekTrough_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_TekTrough.PrimalItemStructure_TekTrough'
Tek Turret,Structures,1,-,PrimalItemStructure_TurretTek_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_TurretTek.PrimalItemStructure_TurretTek'
Tek Wall,Structures,100,-,PrimalItemStructure_TekWall_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekWall.PrimalItemStructure_TekWall'
Tek Window,Structures,100,-,PrimalItemStructure_TekWindow_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekWindow.PrimalItemStructure_TekWindow'
Tek Windowframe,Structures,100,-,PrimalItemStructure_TekWallWithWindow_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekWallWithWindow.PrimalItemStructure_TekWallWithWindow'
Tent,Structures,1,-,PrimalItemStructure_Tent_C,Blueprint'/Game/ScorchedEarth/Structures/Tent/PrimalItemStructure_Tent.PrimalItemStructure_Tent'
Thatch Ceiling,Structures,100,78,PrimalItemStructure_ThatchCeiling_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Thatch/PrimalItemStructure_ThatchCeiling.PrimalItemStructure_ThatchCeiling'
Thatch Door,Structures,100,79,PrimalItemStructure_ThatchDoor_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Thatch/PrimalItemStructure_ThatchDoor.PrimalItemStructure_ThatchDoor'
Thatch Doorframe,Structures,100,82,PrimalItemStructure_ThatchWallWithDoor_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Thatch/PrimalItemStructure_ThatchWallWithDoor.PrimalItemStructure_ThatchWallWithDoor'
Thatch Foundation,Structures,100,80,PrimalItemStructure_ThatchFloor_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Thatch/PrimalItemStructure_ThatchFloor.PrimalItemStructure_ThatchFloor'
Thatch Wall,Structures,100,81,PrimalItemStructure_ThatchWall_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Thatch/PrimalItemStructure_ThatchWall.PrimalItemStructure_ThatchWall'
Toilet,Structures,100,-,PrimalItemStructure_Toilet_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Pipes/PrimalItemStructure_Toilet.PrimalItemStructure_Toilet'
Training Dummy,Structures,100,-,PrimalItemStructure_TrainingDummy_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Halloween/PrimalItemStructure_TrainingDummy.PrimalItemStructure_TrainingDummy'
Tree Sap Tap,Structures,100,-,PrimalItemStructure_TreeTap_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Pipes/PrimalItemStructure_TreeTap.PrimalItemStructure_TreeTap'
Trophy Wall-Mount,Structures,100,-,PrimalItemStructure_TrophyWall_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_TrophyWall.PrimalItemStructure_TrophyWall'
Vacuum Compartment,Structures,100,-,PrimalItemStructure_UnderwaterBase_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/BuildingBases/PrimalItemStructure_UnderwaterBase.PrimalItemStructure_UnderwaterBase'
Vacuum Compartment Moonpool,Structures,100,-,PrimalItemStructure_UnderwaterBase_Moonpool_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/BuildingBases/PrimalItemStructure_UnderwaterBase_Moonpool.PrimalItemStructure_UnderwaterBase_Moonpool'
Vault,Structures,1,302,PrimalItemStructure_StorageBox_Huge_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_StorageBox_Huge.PrimalItemStructure_StorageBox_Huge'
Vertical Electrical Cable,Structures,100,191,PrimalItemStructure_PowerCableVertical_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Pipes/PrimalItemStructure_PowerCableVertical.PrimalItemStructure_PowerCableVertical'
Vessel,Structures,100,-,PrimalItemStructure_Vessel_C,Blueprint'/Game/ScorchedEarth/Structures/DesertFurnitureSet/Vessel/PrimalItemStructure_Vessel.PrimalItemStructure_Vessel'
VR Boss Flag,Structures,100,-,PrimalItemStructure_Flag_VRBoss_C,Blueprint'/Game/Genesis/CoreBlueprints/Structures/PrimalItemStructure_Flag_VRBoss.PrimalItemStructure_Flag_VRBoss'
Wall Torch,Structures,3,-,PrimalItemStructure_WallTorch_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_WallTorch.PrimalItemStructure_WallTorch'
War Map,Structures,100,-,PrimalItemStructure_WarMap_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Wooden/PrimalItemStructure_WarMap.PrimalItemStructure_WarMap'
Wardrums,Structures,100,-,PrimalItemStructure_Wardrums_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Wooden/PrimalItemStructure_Wardrums.PrimalItemStructure_Wardrums'
Water Reservoir,Structures,100,183,PrimalItemStructure_WaterTank_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Pipes/PrimalItemStructure_WaterTank.PrimalItemStructure_WaterTank'
Water Well,Structures,100,-,PrimalItemStructure_WaterWell_C,Blueprint'/Game/ScorchedEarth/Structures/WaterWell/PrimalItemStructure_WaterWell.PrimalItemStructure_WaterWell'
Wind Turbine,Structures,1,-,PrimalItemStructure_WindTurbine_C,Blueprint'/Game/ScorchedEarth/Structures/WindTurbine/PrimalItemStructure_WindTurbine.PrimalItemStructure_WindTurbine'
Wood Elevator Top Switch,Structures,100,-,PrimalItemStructure_WoodElevatorTopSwitch_C,Blueprint'/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorTopSwitch.PrimalItemStructure_WoodElevatorTopSwitch'
Wood Elevator Track,Structures,100,-,PrimalItemStructure_WoodElevatorTrack_C,Blueprint'/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorTrack.PrimalItemStructure_WoodElevatorTrack'
Wood Ocean Platform,Structures,3,-,PrimalItemStructure_Wood_OceanPlatform_C,Blueprint'/Game/Genesis/Structures/OceanPlatform/OceanPlatform_Wood/PrimalItemStructure_Wood_OceanPlatform.PrimalItemStructure_Wood_OceanPlatform'
Wooden Bench,Structures,100,-,PrimalItemStructure_Furniture_WoodBench_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Wooden/PrimalItemStructure_Furniture_WoodBench.PrimalItemStructure_Furniture_WoodBench'
Wooden Billboard,Structures,100,217,PrimalItemStructure_WoodSign_Large_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Wooden/PrimalItemStructure_WoodSign_Large.PrimalItemStructure_WoodSign_Large'
Wooden Cage,Structures,1,-,PrimalItemStructure_WoodCage_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Wooden/PrimalItemStructure_WoodCage.PrimalItemStructure_WoodCage'
Wooden Catwalk,Structures,100,83,PrimalItemStructure_WoodCatwalk_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Wooden/PrimalItemStructure_WoodCatwalk.PrimalItemStructure_WoodCatwalk'
Wooden Ceiling,Structures,100,84,PrimalItemStructure_WoodCeiling_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Wooden/PrimalItemStructure_WoodCeiling.PrimalItemStructure_WoodCeiling'
Wooden Chair,Structures,100,-,PrimalItemStructure_Furniture_WoodChair_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Wooden/PrimalItemStructure_Furniture_WoodChair.PrimalItemStructure_Furniture_WoodChair'
